sample	seg_order	chr	startpos	endpos	BAF	pval	LogR	ntot	nMaj1_A	nMin1_A	frac1_A	nMaj2_A	nMin2_A	frac2_A	SDfrac_A	SDfrac_A_BS	frac1_A_0.025	frac1_A_0.975	nMaj1_B	nMin1_B	frac1_B	nMaj2_B	nMin2_B	frac2_B	SDfrac_B	SDfrac_B_BS	frac1_B_0.025	frac1_B_0.975	nMaj1_C	nMin1_C	frac1_C	nMaj2_C	nMin2_C	frac2_C	SDfrac_C	SDfrac_C_BS	frac1_C_0.025	frac1_C_0.975	nMaj1_D	nMin1_D	frac1_D	nMaj2_D	nMin2_D	frac2_D	SDfrac_D	SDfrac_D_BS	frac1_D_0.025	frac1_D_0.975	nMaj1_E	nMin1_E	frac1_E	nMaj2_E	nMin2_E	frac2_E	SDfrac_E	SDfrac_E_BS	frac1_E_0.025	frac1_E_0.975	nMaj1_F	nMin1_F	frac1_F	nMaj2_F	nMin2_F	frac2_F	SDfrac_F	SDfrac_F_BS	frac1_F_0.025	frac1_F_0.975
I-H-116990-T1-1-D1-1	1262	10	31732214	32014000	0.500511054	1	-0.719797591	1.995783615	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1263	10	32014100	32441478	0.747525159	0.019657469	-0.541040598	2.262518681	2	0	0.333227443	2	1	0.666772557	0.124539673	0.125222486	0.063701575	0.553091338	2	0	0.666613722	2	2	0.333386278	0.062269836	0.062611243	0.531850788	0.776545669	1	0	0.670975059	1	1	0.329024941	0.062677239	0.063020879	0.535330435	0.78162624	1	0	0.83548753	1	2	0.16451247	0.031338619	0.031510439	0.767665218	0.89081312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1264	10	32441840	32509198	0.513146536	0.487055977	-0.696472513	2.028742484	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1265	10	32531764	32677758	0.94191382	0.146148691	-0.445133687	2.419848196	2	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1266	10	32678141	32707278	0.509117366	1	-0.565656486	2.223796428	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1267	10	32707835	33639488	0.810682945	5.06E-07	-0.750819685	1.952766243	1	0	0.776567515	1	1	0.223432485	0.051035698	0.053237787	0.658256052	0.863775124	1	0	0.888283758	1	2	0.111716242	0.025517849	0.026618893	0.829128026	0.931887562	2	0	0.543039653	2	1	0.456960347	0.101407931	0.104883404	0.315319066	0.727758904	2	0	0.771519826	2	2	0.228480174	0.050703966	0.052441702	0.657659533	0.863879452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1268	10	33640030	34412080	0.534933255	3.46E-05	-0.544289175	2.257370555	1	1	0.847792303	2	1	0.152207697	0.039100415	0.039887994	0.769169238	0.923787052	0	1	0.423896151	2	1	0.576103849	0.019550208	0.019943997	0.384584619	0.461893526	1	1	0.923896151	3	1	0.076103849	0.019550208	0.019943997	0.884584619	0.961893526	2	1	0.262936072	2	2	0.737063928	0.058718705	0.059672383	0.139024306	0.373271961	2	0	0.131468036	2	2	0.868531964	0.029359353	0.029836192	0.069512153	0.186635981	2	1	0.631468036	2	3	0.368531964	0.029359353	0.029836192	0.569512153	0.686635981
I-H-116990-T1-1-D1-1	1269	10	34421554	34497030	0.999151104	1	-0.255125491	27.2693617	27	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1270	10	34509861	34704469	0.516839075	0.036846087	-0.314824397	2.6510825	1	1	0.929378119	2	1	0.070621881	0.034685122	0.035159484	0.8551096	0.994798829	0	1	0.46468906	2	1	0.53531094	0.017342561	0.017579742	0.4275548	0.497399415	1	1	0.96468906	3	1	0.03531094	0.017342561	0.017579742	0.9275548	0.997399415	2	1	0.131181807	2	2	0.868818193	0.060228084	0.060984197	0.007498863	0.248990079	2	0	0.065590904	2	2	0.934409096	0.030114042	0.030492098	0.003749431	0.124495039	2	1	0.565590904	2	3	0.434409096	0.030114042	0.030492098	0.503749431	0.624495039
I-H-116990-T1-1-D1-1	1271	10	34725544	35177295	0.807118219	0.000867486	-0.433749036	2.439228036	2	0	0.532071873	2	1	0.467928127	0.124659099	0.124292704	0.240551249	0.737605032	2	0	0.766035937	2	2	0.233964063	0.06232955	0.062146352	0.620275624	0.868802516	1	0	0.771047747	1	1	0.228952253	0.062737342	0.062552946	0.624333794	0.874486679	1	0	0.885523874	1	2	0.114476126	0.031368671	0.031276473	0.812166897	0.93724334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1272	10	35179650	35329560	0.538232869	0.080301856	-0.570735913	2.215888091	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1273	10	35331624	35843296	0.71643651	0.1466512	-0.506526455	2.317936222	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1274	10	35846451	36385964	0.528078935	0.000529825	-0.554099285	2.241894327	1	1	0.879434204	2	1	0.120565796	0.036524824	0.03710179	0.805233666	0.952234871	0	1	0.439717102	2	1	0.560282898	0.018262412	0.018550895	0.402616833	0.476117435	1	1	0.939717102	3	1	0.060282898	0.018262412	0.018550895	0.902616833	0.976117435	2	1	0.214088088	2	2	0.785911912	0.057956444	0.058773013	0.089769179	0.323780845	2	0	0.107044044	2	2	0.892955956	0.028978222	0.029386506	0.044884589	0.161890423	2	1	0.607044044	2	3	0.392955956	0.028978222	0.029386506	0.544884589	0.661890423
I-H-116990-T1-1-D1-1	1275	10	36394668	36472589	1	1	-0.622358113	1000.01	1001	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1276	10	36474879	37384704	0.534829692	4.92E-08	-0.569651253	2.217574498	1	1	0.848277324	2	1	0.151722676	0.029566598	0.028617022	0.790174071	0.905441724	0	1	0.424138662	2	1	0.575861338	0.014783299	0.014308511	0.395087036	0.452720862	1	1	0.924138662	3	1	0.075861338	0.014783299	0.014308511	0.895087036	0.952720862	2	1	0.262207335	2	2	0.737792665	0.044439861	0.045560623	0.166232104	0.345803364	2	0	0.131103667	2	2	0.868896333	0.022219931	0.022780312	0.083116052	0.172901682	2	1	0.631103667	2	3	0.368896333	0.022219931	0.022808527	0.585826764	0.674676317
I-H-116990-T1-1-D1-1	1277	10	37386386	42682512	0.725521642	0.009198554	-0.643591188	2.105468264	2	0	0.251551033	2	1	0.748448967	0.087655591	0.089769643	0.055184078	0.41498251	2	0	0.625775516	2	2	0.374224484	0.043827796	0.044884821	0.527592039	0.707491255	1	0	0.629869669	1	1	0.370130331	0.04411454	0.045178481	0.531043824	0.712120035	1	0	0.814934835	1	2	0.185065165	0.02205727	0.022589241	0.765521912	0.856060018	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1278	10	42697172	43437081	0.875834567	4.88E-07	-0.061798811	3.164354795	3	0	0.585999562	3	1	0.414000438	0.088835749	0.087397228	0.397214759	0.737914497	3	0	0.792999781	3	2	0.207000219	0.044417874	0.043698614	0.698607379	0.868957249	2	0	0.727767697	2	1	0.272232303	0.059353273	0.058392163	0.601636088	0.829265671	2	0	0.863883848	2	2	0.136116152	0.029676636	0.029196081	0.800818044	0.914632836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1279	10	43440344	43603878	0.651679315	0.122969204	0.114738387	3.579681354	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1280	10	43605392	44083076	0.835510783	0.001501599	0.001477416	3.307412239	3	0	0.419960238	3	1	0.580039762	0.114473146	0.115741779	0.18010964	0.618316799	3	0	0.709980119	3	2	0.290019881	0.057236573	0.05787089	0.59005482	0.809158399	2	0	0.616832883	2	1	0.383167117	0.076482226	0.07732983	0.456583004	0.74935961	2	0	0.808416441	2	2	0.191583559	0.038241113	0.038664915	0.728291502	0.874679805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1281	10	44085438	53362135	0.649398245	1.86E-18	0.015252653	3.339396272	2	1	0.926285992	2	2	0.073714008	0.008576491	0.008401181	0.910260015	0.943448117	2	0	0.463142996	2	2	0.536857004	0.004288246	0.00435403	0.453529981	0.470887191	2	1	0.963142996	2	3	0.036857004	0.004288246	0.00435403	0.953529981	0.970887191	3	1	0.386398862	3	2	0.613601138	0.012836681	0.013033604	0.35762271	0.409580781	3	0	0.193199431	3	2	0.806800569	0.00641834	0.006516802	0.178811355	0.20479039	3	1	0.693199431	3	3	0.306800569	0.00641834	0.005923512	0.682005685	0.704707587
I-H-116990-T1-1-D1-1	1282	10	53367907	53690331	0.900871956	0.001262352	0.125451268	3.60655792	3	0	0.681614928	3	1	0.318385072	0.104394759	0.101054031	0.462914411	0.858502237	3	0	0.840807464	3	2	0.159192536	0.05219738	0.050527016	0.731457205	0.929251119	4	0	0.571579263	4	1	0.428420737	0.139040902	0.134591465	0.280297236	0.807171272	4	0	0.785789632	4	2	0.214210368	0.069520451	0.067295733	0.640148618	0.903585636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1283	10	53692726	55753887	0.654191678	0.000156728	-0.024621293	3.247646018	2	1	0.949000914	2	2	0.050999086	0.013694646	0.013748201	0.920295074	0.975910201	2	0	0.474500457	2	2	0.525499543	0.006847323	0.006907153	0.460606484	0.487461521	2	1	0.974500457	2	3	0.025499543	0.006847323	0.006907153	0.960606484	0.987461521	3	1	0.420396939	3	2	0.579603061	0.020497171	0.020676269	0.378805921	0.459195333	3	0	0.210198469	3	2	0.789801531	0.010248585	0.010338135	0.18940296	0.229597666	3	1	0.710198469	3	3	0.289801531	0.010248585	0.010338135	0.68940296	0.729597666
I-H-116990-T1-1-D1-1	1284	10	55754569	55867198	0.855754913	0.025300166	-0.137821508	3.000574359	3	0	0.505274467	3	1	0.494725533	0.191943953	0.185301662	0.109469677	0.819949086	3	0	0.752637233	3	2	0.247362767	0.095971977	0.092650831	0.554734839	0.909974543	2	0	0.673833344	2	1	0.326166656	0.128242312	0.123804439	0.409386768	0.884074927	2	0	0.836916672	2	2	0.163083328	0.064121156	0.06190222	0.704693384	0.942037464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1285	10	55869622	56219017	0.650236252	0.029653098	-0.009151598	3.282941154	2	1	0.930281258	2	2	0.069718742	0.032708487	0.031199693	0.864848237	0.986113906	2	0	0.465140629	2	2	0.534859371	0.016354243	0.015599847	0.432424118	0.493056953	2	1	0.965140629	2	3	0.034859371	0.016354243	0.015599847	0.932424118	0.993056953	3	1	0.392378693	3	2	0.607621307	0.048955732	0.046697477	0.294443209	0.47594502	3	0	0.196189346	3	2	0.803810654	0.024477866	0.023348739	0.147221604	0.23797251	3	1	0.696189346	3	3	0.303810654	0.024477866	0.023348739	0.647221604	0.73797251
I-H-116990-T1-1-D1-1	1286	10	56223142	56296783	0.952910386	0.212000123	-0.104063162	3.072237883	3	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1287	10	56299566	56782199	0.656499005	1	0.02577695	3.364038726	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1288	10	56786953	56974951	0.869470322	0.000105225	0.126702529	3.609710131	3	0	0.560817352	3	1	0.439182648	0.1168581	0.123855145	0.293069278	0.778787515	3	0	0.780408676	3	2	0.219591324	0.05842905	0.061927573	0.646534639	0.889393758	4	0	0.41069184	4	1	0.58930816	0.155640529	0.164959727	0.054084537	0.701001126	4	0	0.70534592	4	2	0.29465408	0.077820265	0.082479864	0.527042268	0.850500563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1289	10	56975923	58332618	0.644325393	3.43E-11	0.016757497	3.342908832	2	1	0.901878869	2	2	0.098121131	0.015174673	0.015028519	0.871477897	0.930541102	2	0	0.450939435	2	2	0.549060565	0.007587336	0.00751426	0.435738948	0.465270551	2	1	0.950939435	2	3	0.049060565	0.007587336	0.007220213	0.936916085	0.964605142	3	1	0.349868021	3	2	0.650131979	0.022712369	0.021613401	0.307889721	0.390775735	3	0	0.17493401	3	2	0.82506599	0.011356184	0.010806701	0.15394486	0.195387868	3	1	0.67493401	3	3	0.32506599	0.011356184	0.010806701	0.65394486	0.695387868
I-H-116990-T1-1-D1-1	1290	10	58342471	58747446	0.863900928	0.000850456	0.00222491	3.309139983	3	0	0.538475815	3	1	0.461524185	0.133823576	0.140651925	0.217472253	0.787714712	3	0	0.769237907	3	2	0.230762093	0.066911788	0.070325963	0.608736126	0.893857356	2	0	0.696015953	2	1	0.303984047	0.089410708	0.09397289	0.481545853	0.862538377	2	0	0.848007976	2	2	0.151992024	0.044705354	0.046986445	0.740772926	0.931269188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1291	10	58750903	65400352	0.663321783	1	0.03458169	3.384793428	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1292	10	65401975	65694207	0.862507288	0.008822607	-0.107107278	3.065706708	3	0	0.532840117	3	1	0.467159883	0.169416565	0.173096275	0.157767272	0.820061576	3	0	0.766420059	3	2	0.233579941	0.084708282	0.086548137	0.578883636	0.910030788	2	0	0.69225061	2	1	0.30774939	0.113191229	0.11564973	0.441655538	0.884150085	2	0	0.846125305	2	2	0.153874695	0.056595614	0.057824865	0.720827769	0.942075042	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1293	10	65694228	66521846	0.66020414	1	-0.017723088	3.263337986	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1294	10	66524369	66874302	0.853518049	0.00033514	-0.092795762	3.096532438	3	0	0.496046604	3	1	0.503953396	0.117036906	0.119431567	0.223333765	0.699834298	3	0	0.748023302	3	2	0.251976698	0.058518453	0.059715783	0.611666883	0.849917149	2	0	0.66766799	2	1	0.33233201	0.078195135	0.079795065	0.485462068	0.803823386	2	0	0.833833995	2	2	0.166166005	0.039097568	0.039897532	0.742731034	0.901911693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1295	10	66880338	67221537	0.65010814	0.008466845	0.042309715	3.403114743	2	1	0.92967114	2	2	0.07032886	0.027207593	0.027071297	0.878349661	0.984224604	2	0	0.46483557	2	2	0.53516443	0.013603796	0.013535649	0.43917483	0.492112302	2	1	0.96483557	2	3	0.03516443	0.013603796	0.013535649	0.93917483	0.992112302	3	1	0.391465511	3	2	0.608534489	0.040722386	0.040518388	0.314651178	0.473117249	3	0	0.195732755	3	2	0.804267245	0.020361193	0.020259194	0.157325589	0.236558624	3	1	0.695732755	3	3	0.304267245	0.020361193	0.020259194	0.657325589	0.736558624
I-H-116990-T1-1-D1-1	1296	10	67225179	67326230	0.89663796	0.033293099	-0.177292785	2.918882336	2	0	0.7810982	2	1	0.2189018	0.109717486	0.112300072	0.499965746	0.952562179	2	0	0.8905491	2	2	0.1094509	0.054858743	0.056150036	0.749982873	0.97628109	3	0	0.66582086	3	1	0.33417914	0.164217314	0.168082745	0.245041837	0.922455924	3	0	0.83291043	3	2	0.16708957	0.082108657	0.084041372	0.622520918	0.961227962	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1297	10	67335073	68373806	0.654723895	0.021135119	-0.071883385	3.14212929	2	1	0.951502446	2	2	0.048497554	0.021335186	0.02073003	0.910367424	0.98931355	2	0	0.475751223	2	2	0.524248777	0.010667593	0.010365015	0.455183712	0.494656775	2	1	0.975751223	2	3	0.024248777	0.010667593	0.010365015	0.955183712	0.994656775	3	1	0.424141054	3	2	0.575858946	0.031932986	0.031027232	0.362573085	0.48073402	3	0	0.212070527	3	2	0.787929473	0.015966493	0.015513616	0.181286543	0.24036701	3	1	0.712070527	3	3	0.287929473	0.015966493	0.015513616	0.681286543	0.74036701
I-H-116990-T1-1-D1-1	1298	10	68376098	68394856	0.999449036	1	0.125084346	42.02943263	42	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1299	10	68396283	68790749	0.641118998	0.000727788	0.091302363	3.521576115	2	1	0.886252654	2	2	0.113747346	0.034671903	0.03500425	0.819526964	0.954053513	2	0	0.443126327	2	2	0.556873673	0.017335951	0.017502125	0.409763482	0.477026756	2	1	0.943126327	2	3	0.056873673	0.017335951	0.017502125	0.909763482	0.977026756	3	1	0.326479815	3	2	0.673520185	0.051894433	0.052391867	0.226609558	0.427959309	3	0	0.163239907	3	2	0.836760093	0.025947217	0.026195933	0.113304779	0.213979654	3	1	0.663239907	3	3	0.336760093	0.025947217	0.026195933	0.613304779	0.713979654
I-H-116990-T1-1-D1-1	1300	10	68793302	69447395	0.830072499	4.26E-10	-0.163926993	2.946295042	2	0	0.601046797	2	1	0.398953203	0.070721971	0.072549807	0.453320045	0.730262626	2	0	0.800523398	2	2	0.199476602	0.035360985	0.036274904	0.726660023	0.865131313	3	0	0.39633275	3	1	0.60366725	0.105851606	0.105982694	0.166194664	0.573635062	3	0	0.698166375	3	2	0.301833625	0.052925803	0.052991347	0.583097332	0.786817531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1301	10	69457002	84001321	0.653730497	2.32E-15	0.053535107	3.429902914	2	1	0.946829968	2	2	0.053170032	0.006816694	0.00694676	0.933810531	0.960713496	2	0	0.473414984	2	2	0.526585016	0.003408347	0.003440321	0.466248623	0.479715875	2	1	0.973414984	2	3	0.026585016	0.003408347	0.003440321	0.966248623	0.979715875	3	1	0.417147621	3	2	0.582852379	0.010202741	0.009961698	0.396807438	0.435280074	3	0	0.208573811	3	2	0.791426189	0.005101371	0.004980849	0.198403719	0.217640037	3	1	0.708573811	3	3	0.291426189	0.005101371	0.005267886	0.697552255	0.718376311
I-H-116990-T1-1-D1-1	1302	10	84001368	84039976	0.999089253	1	0.136704125	25.41566363	25	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1303	10	84043331	86375801	0.652059465	0.000292916	-0.007300419	3.287190153	2	1	0.938938105	2	2	0.061061895	0.017165181	0.017225401	0.904841243	0.97225014	2	0	0.469469052	2	2	0.530530948	0.008582591	0.008612701	0.452420622	0.48612507	2	1	0.969469052	2	3	0.030530948	0.008582591	0.008612701	0.952420622	0.98612507	3	1	0.405335643	3	2	0.594664357	0.02569162	0.025781753	0.354301891	0.455194724	3	0	0.202667822	3	2	0.797332178	0.01284581	0.012890877	0.177150946	0.227597362	3	1	0.702667822	3	3	0.297332178	0.01284581	0.012890877	0.677150946	0.727597362
I-H-116990-T1-1-D1-1	1304	10	86376908	86973496	0.897933171	0.000675824	-0.095641653	3.090378259	3	0	0.670668196	3	1	0.329331804	0.103875285	0.10553199	0.436406746	0.853478933	3	0	0.835334098	3	2	0.164665902	0.051937643	0.052765995	0.718203373	0.926739466	2	0	0.784336821	2	1	0.215663179	0.069401544	0.070508428	0.627821185	0.906477014	2	0	0.89216841	2	2	0.10783159	0.034700772	0.035172446	0.815452239	0.951475996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1305	10	86983113	88091850	0.648440395	0.002296657	-0.01323085	3.273597299	2	1	0.921706712	2	2	0.078293288	0.026234832	0.026303141	0.867031052	0.971144583	2	0	0.460853356	2	2	0.539146644	0.013117416	0.01315157	0.433515526	0.485572292	2	1	0.960853356	2	3	0.039146644	0.013117416	0.013122945	0.936426642	0.986195188	3	1	0.379544923	3	2	0.620455077	0.039266427	0.039282978	0.306424593	0.455404619	3	0	0.189772461	3	2	0.810227539	0.019633213	0.019641489	0.153212297	0.227702309	3	1	0.689772461	3	3	0.310227539	0.019633213	0.019641489	0.653212297	0.727702309
I-H-116990-T1-1-D1-1	1306	10	88096086	88408986	0.944911855	0.046685937	0.028903226	3.371393546	3	0	0.837504034	3	1	0.162495966	0.083000084	0.08057565	0.647593644	0.961657434	3	0	0.918752017	3	2	0.081247983	0.041500042	0.040287825	0.823796822	0.980828717	4	0	0.779204263	4	1	0.220795737	0.110545842	0.107316796	0.526267123	0.944561229	4	0	0.889602132	4	2	0.110397868	0.055272921	0.053658398	0.763133561	0.972280614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1307	10	88428335	88707382	0.655677936	1	0.093368265	3.526660282	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1308	10	88721024	88905856	0.931038914	0.08571438	0.028364772	3.370125653	3	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1309	10	88919319	90361418	0.670571389	1	0.051392605	3.424773959	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
I-H-116990-T1-1-D1-1	1310	10	90376462	90545972	0.979556483	0.410275709	-0.002350918	3.298577519	3	0	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
