sample	seg_order	chr	startpos	endpos	BAF	pval	LogR	ntot	nMaj1_A	nMin1_A	frac1_A	nMaj2_A	nMin2_A	frac2_A	SDfrac_A	SDfrac_A_BS	frac1_A_0.025	frac1_A_0.975	nMaj1_B	nMin1_B	frac1_B	nMaj2_B	nMin2_B	frac2_B	SDfrac_B	SDfrac_B_BS	frac1_B_0.025	frac1_B_0.975	nMaj1_C	nMin1_C	frac1_C	nMaj2_C	nMin2_C	frac2_C	SDfrac_C	SDfrac_C_BS	frac1_C_0.025	frac1_C_0.975	nMaj1_D	nMin1_D	frac1_D	nMaj2_D	nMin2_D	frac2_D	SDfrac_D	SDfrac_D_BS	frac1_D_0.025	frac1_D_0.975	nMaj1_E	nMin1_E	frac1_E	nMaj2_E	nMin2_E	frac2_E	SDfrac_E	SDfrac_E_BS	frac1_E_0.025	frac1_E_0.975	nMaj1_F	nMin1_F	frac1_F	nMaj2_F	nMin2_F	frac2_F	SDfrac_F	SDfrac_F_BS	frac1_F_0.025	frac1_F_0.975
R1	57	19	37906500	38179212	0.904168108	0.075285767	2.378606289	14.06251478	13	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	58	19	38180680	43851272	0.502827613	1	-0.409394723	1.85902809	1	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	59	19	43852065	46396741	0.618977198	0	-0.438947517	1.817137072	1	0	0.424221397	1	1	0.575778603	0.005575521	0.005590408	0.413166742	0.435465282	1	0	0.712110698	1	2	0.287889302	0.00278776	0.002795204	0.706583371	0.717732641	1	1	0.310846044	2	1	0.689153956	0.014714306	0.014765423	0.28046285	0.339319087	0	1	0.155423022	2	1	0.844576978	0.007357153	0.007382712	0.140231425	0.169659544	1	1	0.655423022	3	1	0.344576978	0.007357153	0.007382712	0.640231425	0.669659544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	60	19	46397237	46949371	0.939071257	1.92E-17	2.275060197	13.07424269	13	0	0.25332254	13	1	0.74667746	0.026531079	0.026889405	0.199813672	0.30860107	13	0	0.62666127	13	2	0.37333873	0.01326554	0.013444703	0.599906836	0.654300535	12	0	0.318204457	12	1	0.681795543	0.024506347	0.024837328	0.268779143	0.369264379	12	0	0.659102228	12	2	0.340897772	0.012253174	0.012418664	0.634389571	0.68463219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	61	19	46952606	50001170	0.617373086	0	-0.422993134	1.839645762	1	0	0.419589213	1	1	0.580410787	0.004755215	0.00476402	0.409953758	0.428758589	1	0	0.709794607	1	2	0.290205393	0.002377608	0.00238201	0.704976879	0.714379294	1	1	0.322987803	2	1	0.677012197	0.012379967	0.012395607	0.298621284	0.347183323	0	1	0.161493902	2	1	0.838506098	0.006189983	0.006197804	0.149310642	0.173591661	1	1	0.661493902	3	1	0.338506098	0.006189983	0.006197804	0.649310642	0.673591661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	62	19	50036634	50128543	0.966053725	1	3.200869434	25.02404011	25	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	63	19	50132011	50169020	0.587338878	3.78E-08	-0.291681492	2.034669236	1	1	0.53289175	2	1	0.46710825	0.058685525	0.05526777	0.424075036	0.643508025	0	1	0.266445875	2	1	0.733554125	0.029342763	0.027633885	0.212037518	0.321754012	1	1	0.766445875	3	1	0.233554125	0.029342763	0.027633885	0.712037518	0.821754012	1	0	0.328187732	1	1	0.671812268	0.028962414	0.027482733	0.268333885	0.377944567	1	0	0.664093866	1	2	0.335906134	0.014481207	0.013741366	0.634166942	0.688972284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	64	19	50176786	50353720	0.931914929	9.16E-24	2.151571062	11.98471388	11	0	0.292288545	11	1	0.707711455	0.017299051	0.016512197	0.260015554	0.324126872	11	0	0.646144272	11	2	0.353855728	0.008649525	0.008256098	0.630007777	0.662063436	12	0	0.219229224	12	1	0.780770776	0.018857032	0.017999313	0.184049674	0.253934964	12	0	0.609614612	12	2	0.390385388	0.009428516	0.008999656	0.592024837	0.626967482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	65	19	50359520	54142851	0.615558751	0	-0.393340639	1.882146984	1	0	0.414320874	1	1	0.585679126	0.00418047	0.004151651	0.406247553	0.422543476	1	0	0.707160437	1	2	0.292839563	0.002090235	0.002075826	0.703123776	0.711271738	1	1	0.336598658	2	1	0.663401342	0.010717855	0.010649251	0.315209297	0.356892207	0	1	0.168299329	2	1	0.831700671	0.005358928	0.005324625	0.157604649	0.178446103	1	1	0.668299329	3	1	0.331700671	0.005358928	0.005324625	0.657604649	0.678446103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	66	19	54143430	54544613	0.960343918	1	3.019539208	22.04398818	22	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	67	19	54568259	54916601	0.628386141	3.85E-77	-0.452988935	1.797532116	1	0	0.450915362	1	1	0.549084638	0.013981065	0.01428103	0.422457297	0.478598735	1	0	0.725457681	1	2	0.274542319	0.006990532	0.007140515	0.711228649	0.739299367	1	1	0.237517767	2	1	0.762482233	0.039981661	0.040928558	0.153737333	0.315486735	0	1	0.118758883	2	1	0.881241117	0.01999083	0.020464279	0.076868666	0.157743367	1	1	0.618758883	3	1	0.381241117	0.01999083	0.020464279	0.576868666	0.657743367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	68	19	54918919	55012392	0.968099525	1	3.325347665	27.29769564	27	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	69	19	55029367	55086169	0.645923226	2.47E-17	-0.467855279	1.776982285	1	0	0.49859395	1	1	0.50140605	0.028091862	0.027329681	0.439852798	0.546565499	1	0	0.749296975	1	2	0.250703025	0.014045931	0.013664841	0.719926399	0.77328275	1	1	0.090441859	2	1	0.909558141	0.093545051	0.090509289	-0.083168789	0.268102447	0	1	0.04522093	2	1	0.95477907	0.046772525	0.045254645	-0.041584394	0.134051223	1	1	0.54522093	3	1	0.45477907	0.046772525	0.045254645	0.458415606	0.634051223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	70	19	55088977	55197855	0.961009952	5.32E-08	2.885649253	20.07190028	20	0	0.287864595	20	1	0.712135405	0.049586582	0.05093545	0.178004258	0.381832757	20	0	0.643932298	20	2	0.356067702	0.024793291	0.025467725	0.589002129	0.690916379	19	0	0.328436546	19	1	0.671563454	0.047120018	0.04840179	0.224040945	0.41773049	19	0	0.664218273	19	2	0.335781727	0.023560009	0.024200895	0.612020472	0.708865245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	71	19	55198362	59097308	0.617704601	0	-0.47020024	1.773760124	1	0	0.420548498	1	1	0.579451502	0.00438293	0.004428354	0.411413236	0.42909886	1	0	0.710274249	1	2	0.289725751	0.002191465	0.002214177	0.705706618	0.71454943	1	1	0.320486873	2	1	0.679513127	0.011442799	0.011556801	0.297879024	0.343928638	0	1	0.160243436	2	1	0.839756564	0.0057214	0.0057784	0.148939512	0.171964319	1	1	0.660243436	3	1	0.339756564	0.0057214	0.0057784	0.648939512	0.671964319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	72	20	20043815	62918861	0.652596167	1	0.156841593	2.852079309	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	73	21	15273744	48088617	0.592886746	0	-0.071775254	2.403778728	1	1	0.496450708	2	1	0.503549292	0.00292126	0.002947158	0.490471342	0.502056126	0	1	0.248225354	2	1	0.751774646	0.00146063	0.001438882	0.24544966	0.251031743	1	1	0.748225354	3	1	0.251774646	0.00146063	0.001438882	0.74544966	0.751031743	1	0	0.345768551	1	1	0.654231449	0.00137739	0.001405255	0.342931103	0.348261182	1	0	0.672884275	1	2	0.327115725	0.000688695	0.000721909	0.671486263	0.674312831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
R1	74	22	16566779	49998118	0.656226064	1	0.15755428	2.853590861	2	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
